id,commentText,Labels
UgylKVCkSkZH2YMNckF4AaABAg,Meri Maggi 2 minutes se jyada der me pakti h ..nhi to kachi lgti h.,6
UgzxruWntTbw66MGcmh4AaABAg,Tried it out today!  Turned out to ne very very good!!!,2
UgycivZJ_4gFVBp1_v54AaABAg,Wooow yummy 😘😘😘😋😋😋😋😋😋😋nicee ma'am,5
UgzsH_8Ju3Ug8LphEoF4AaABAg,It tasty . More that my one 😭😭😭😭😭,1
Ugx8O1xud-NuVjf96IN4AaABAg,Muh me pani aa gya yar 😂😂😂😂,2
Ugzj0ZxKxx48bL1wyxl4AaABAg,Awesome recipe MA'AM 👍👍 plz make chicken maagi,2
UgyDQnaPQqNlDQrKU3x4AaABAg,So so so so tasty and yam 👌👌💕💕,2
UgzsZSfMEhP2y2Ij8eR4AaABAg,Nice,3
UgyXklaJ5YBLr6GVf014AaABAg,Yummy,2
UgwBPRi4pbmn8DHzKnl4AaABAg,Yummy,2
UgwHlLFgmz_rN_ZEPE14AaABAg,Your voice is very clear and sweet,4
UgySDa7xE31M8735WB14AaABAg,Nice recepe,2
Ugxulp2szWMxvwA4jTN4AaABAg,Your welcome,6
UgzElN4Sv08WdL1_vBp4AaABAg,Kon kon serving plate ki jagah kadhai me hi maggi khata h😂😂😂aur usi chamche se 😂😁,6
UgzuJ3sjaDdzIOyn_pJ4AaABAg,Kisne kaha hai Maggi 2 minutes me Banta hai😇😇,6
Ugy_xy_pfdZFP8YSaPF4AaABAg,Yummy 😍,2
Ugw03GItg8HuhohGd-p4AaABAg,Tasty yummy  kya recipe hai main banake kha ke dikha.....,2
Ugz1_LP70RNabCB7B0N4AaABAg,Vrey nice,3
Ugz0HQ0UQs378DYrhvR4AaABAg,omg thank you,1
UgyYfwsOYfwyGPlGO5N4AaABAg,Tried it...too yumm...,2
UgwZ3M9fi069UpsyI094AaABAg,"Thank You :) 
I always cook normal wala maggi and  tired to eat this daily , but i tried your recipe today and it's too delicious . Thank you again :)",5
Ugx8QQzNJ2VCWEeHFBZ4AaABAg,Yummy,2
UgyXYYSbJ2t7AbnO1hd4AaABAg,Nice,3
UgxnqgNyYy1_YFxmk854AaABAg,nic,3
UgxQQK3bt7xcGnx9wZx4AaABAg,Yummy      bhukh    lag   gyi,2
UgxWVgAihhu__2oxqWR4AaABAg,Kabita your recipes are fabulous 🙂🙂🙂,4
UgwDCKZG9k_S7W8n69x4AaABAg,Nice,3
UgyuAk3c26MRl6DPCIl4AaABAg,So yummy,2
Ugw8uBHbUIwujjoSOth4AaABAg,Bohot tasty hai😋,2
UgwbUf-CXgqM3LM-Dth4AaABAg,Yummy! 😋🤤,2
Ugy44ZZG0cQfrq-dJsZ4AaABAg,Wow 👌👌👌😅😅,3
UgwAnAeq7EC78goB-l94AaABAg,Superb,3
UgwYAbtRTkFc4gU1V-F4AaABAg,U r cute 😘,4
UgwK1iYBa9iCdD-NmNt4AaABAg,Nice,3
UgxtAFJOWub01Flw4nR4AaABAg,bindas recipe👍👍👌noodles r looking v. tasty,2
UgzfR-qHRpwxfkO-L554AaABAg,I tried ur recipe @2.30am... thanks a lot sister 😍,1
UgzE3tnFvLg2OVoQOMB4AaABAg,Your recipes are always good 😊😊,4
UgzGr3BEOUmlYPREnmd4AaABAg,Best and perfect taste,2
Ugykx0OsV6c251I5Cfx4AaABAg,Who will add Kadi patta in maggie 🤔🤔🤔😅😅,7
UgxCXVgHiMo2KokkT2N4AaABAg,Apki voice bhut soothing hai... Apki videos dkhne me bhut acha lgta h 😊😊,4
Ugy8LSdHy8HSXnLelLt4AaABAg,HOME DELIVERY AVAILABLE H KYA AUNTY MUZHE YEAH MAGGI TEST KRNI H,6
UgwIqg2w86UjS5nW3O94AaABAg,Very nice,3
UgyFnTleJLpSZCX2MBx4AaABAg,Can I skip the tomato??,7
Ugz-9TKhzeaJ65WWahF4AaABAg,so yummy,2
Ugw-ALYu-ZhcOx_N2Yh4AaABAg,Very yummy cooking style of cooking Maggi....it's awesome🍜🍜,5
Ugy81F9HYLoByUpqI754AaABAg,"This is lovely is respie 
So thanks 
😃'ÇHĒF MAM'😄",5
UgyxnBp1mLhnPIkJcux4AaABAg,Mera Maggi toh jal Gaya aur kaala pad Gaya.,6
Ugyrx6a5FPJ94168G5x4AaABAg,Yamy,2
UgxBZAalb7nbe7PZWup4AaABAg,I have tried this recipe it tastes good,2
Ugx7bPC2EUT_LVmuUy54AaABAg,Normal masaale se Maggie k taste bekar to nahi ho jayega,7
UgxjtgMhG8B1qEtEWyx4AaABAg,best,3
Ugwx9LY2QsAu38nVFpJ4AaABAg,I love this one receipe so much. Love from Canada Ma'am.,2
Ugzy1zxAah2YS57Pe_F4AaABAg,Is masalas save for everyone.. could you make it without ..,7
UgwW78TuaetNRRFtdjl4AaABAg,Very tasty maggi means mouth watering,2
UgzNhdxCRG-PyiqOzBB4AaABAg,Wow!!!,3
Ugxfj44RDGvTA4lgNMZ4AaABAg,Thanks  man for new ideas.,1
Ugx_X2gQOxa4RQYTHRh4AaABAg,So yummy😊,2
UgylaOyiJn026mF3ZP14AaABAg,Mam plz punjabi tadka  maggie recipe share kro plz mam..,7
UgzW5vYiolQmcowXlGR4AaABAg,Very tasty,2
UgwlnfOvjmgtyODpdfB4AaABAg,Nice  video 😍😍😍,3
Ugx5CZgr-6GkAKJfBx54AaABAg,Nice Maggi,2
UgxdUfpnAzX6ssLKEL54AaABAg,mume pani agya,2
UgwdUibwmZA8LG5qJlp4AaABAg,thank you kabita mam yeh recipe dene ke liye,1
UgzcJ-7_mGv_AS4qb6Z4AaABAg,Most welcome 😊,6
UgxkholSW5e5SfaDQxV4AaABAg,Woow nice,3
Ugxfj7utyoXuzpl1VF14AaABAg,So tasty,2
Ugw7BhWFApFLmYNLb114AaABAg,Very good,3
UgzxS0cxLewA8a07XNN4AaABAg,Kash ye mere mobile se bahar nikle la sakti,6
Ugz-GNqqYAHlIPapY_V4AaABAg,Is Curry leaves are optional,7
UgzBPF9YW8BJ3grqKQV4AaABAg,Thankyou madam,1
UgxBE6BGMPrdu5-lY-l4AaABAg,I have made it...its just amazzziinngg...😍😍😍😍 Thank u soo much for the tastiest recipe...😘,5
UgyoCs9h1gZvaLqblEh4AaABAg,Yummy 😘😘😘,2
UgyLdWFuXpVBQyq6rbt4AaABAg,Nice mem😘,3
UgxjpjgtN-BVbmi8N9Z4AaABAg,Best Maggi I make after seeing 😋😋😋😗😗😗,2
Ugy5Fbxh9IegvHUOhep4AaABAg,yummy 😋😋😋😋,2
UgywjGg5j5VpyVqktu54AaABAg,I tried this and it's yummier than the actual masala Maggi... Love for Maggi,2
Ugx3yo_3QYtFCC_uWHp4AaABAg,. My mother today making this food thank you aunty,1
Ugz1AZiEDCDRW21XqoN4AaABAg,So easy-to-make,2
UgzAyFGjL0C0iNV2S5J4AaABAg,So Maggi's claim of 'Ready in 2 minutes' is a lie.,6
UgwC23Hen-sQ62rwKM14AaABAg,Too much nice,3
UgwpJr-gGYyp0mGN9eR4AaABAg,Very nice,3
UgyXuuRcNQt1-_2fBCt4AaABAg,I tried it ....I was awesome 😍😍 Guys do try,2
Ugz0LjDKq5jorB8AscR4AaABAg,So like and comment,6
Ugyo3_XaOcrE5GlwVSB4AaABAg,Kis kis ko mgi Pasand hai,6
UgxnBsYuCvJPfOMpuhN4AaABAg,Hii,6
Ugz1hIuwb0qPYgRbUCd4AaABAg,*maggie  lover hit like *,6
UgzVhlkGmHY-1X5xW2d4AaABAg,Bahut acha mam,3
UgwX22VdggkYjL6SJtZ4AaABAg,Super,3
Ugx_6lLEl3tCaAqW5Cd4AaABAg,Arey hame bhi khana hai Maggi muh mein Pani aa gaya,2
UgzgzIVYQVDftP_V7zF4AaABAg,Sb bolte hai maggi 5 min me bnate hai. .......mere ko 1 ganta lg jata hai bnane me. .....😂😂😂😂😂😂,6
Ugw1_qamTphLB898Yth4AaABAg,Thanks,1
Ugw4v_AA2Hs18Z9JiY94AaABAg,Thanks mam for telling us this new way to cook yummy Maggi,4
UgxaxftOImpxT1BmqjZ4AaABAg,Thank you mam it's super delicious 😋,5
UgwelFnNr5zWu88MVl54AaABAg,Finally tried the recipe today and it turned to be very tasty,2
UgxqlMrju5jGUIHqvtN4AaABAg,Nice recipe mam,2
UgyJLxGC93bwEBdbv7F4AaABAg,Appi salt jyada ho gaya.. Kya karun,7
UgwzsvzgK_45ac3adnV4AaABAg,Moo me pani aa raha hai,2
Ugw1B24Azmgbs8Hrx8l4AaABAg,The way you speak reminds me of the safety announcements they make on a plane.. lovely presentation,4
UgwRSDjBOzxmzdfXNk14AaABAg,I made it for my girlfriend and she loved it...thank you 😊,1
UgzhU3nLBnuoJXSUUfN4AaABAg,Very tasty mam,2
UgypkyY4FC2cc1Q8oaR4AaABAg,"Awesome!!!
Very yummy",5
UgwIogjK4gH1VPaQiNV4AaABAg,Nice,3
UgywVbWfbmYRvAQAWMd4AaABAg,Great thank you so much mam,5
Ugz0g85WGFdM97IzXGB4AaABAg,can you buy coriander powder?,7
UgwB8-KkanpGMnwaSpp4AaABAg,Thanks,1
UgyY2jMddX4tij7DdMt4AaABAg,Thank you didi,1
Ugz3GMbxMokD1zxr0aF4AaABAg,Mei try v kr li bahot hi tasty bna h,1
Ugwr6KXdYgdXv8JY2Dh4AaABAg,Super ,3
Ugydu1EnWER7PS-UCcR4AaABAg,Aapne maagie masala kyu nhi daala,7
Ugwtc_Bv0FRawmUoKX14AaABAg,Delicious🤤,2
UgxgQZ2lZD7_h_mOicJ4AaABAg,Bhut sundr ha aap,4
UgxFawtI7Nu4ro7gH2l4AaABAg,Mam your all recipes are good this one is also ,4
Ugx1mlo0zZpormyShS94AaABAg,So yummy,2
UgzpW9Hk7HcNA6uqK7V4AaABAg,mam u r the best u made me 0 to hero,4
Ugy1FA2EPU1VrFXE2Lh4AaABAg,Very nice,3
Ugy0iOoqifSIVBl-59l4AaABAg,Very tasty recipe,2
UgwMK4VlHUk_yF89-WR4AaABAg,kabita g nmaskar  m apka bahut bda fan hu,4
UgxL6tuYuIeCCh_iwVx4AaABAg,Yummy nice recipe 😙😘😘😘😘😍😍,2
UgyGI8b5I3Aec03MpzZ4AaABAg,2 min ka noodle 5 min me bana,6
Ugz2XsyZlcDeZOhkTEB4AaABAg,Spicy and delicious Maggi Masala .,2
UgzFQZ0XwDAdddclvup4AaABAg,I think I cant manage curry leaves. Is it that important or I can make noodles without it?,7
UgzsTto7BSONM9MUp-l4AaABAg,Your voice is very lovely,4
UgzdbnhFpw02WlhAVlJ4AaABAg,i love you kitchen,6
UgypVnr4MJSP5OyWAXN4AaABAg,"It’s dam yummy 🤤, love it",2
UgwiAdkG4mrDsAB2Vl94AaABAg,Your way of demonstration is very Good..👍🏻👏🏻,4
UgxE_xQGqg-sb_5a3B14AaABAg,nice,3
UgzNGXcY5wNfXLnGNwB4AaABAg,So delicious and yummy 😍😍😍😍😍😍😍😍😂😂😂😂😂😂😂🤣,2
UgwWvlQG8_htMrz8LZV4AaABAg,APNA NUMBER DO WHATSAPP,6
UgyF9oaPlrzgvJabITF4AaABAg,Very maggi,6
UgxOBxIL3Rb25WdLM9J4AaABAg,Very good,3
Ugx2ZCg2yKwrgHqlgj14AaABAg,Nice mujhe bhotu pasand aya,3
UgwKGxoSNiYDu0x06Xt4AaABAg,wow,3
Ugy6Fyj6emXP8EtkJtp4AaABAg,2 minute ki meggi banane ke liye 5minat Ka video 😂😂,6
UgykMnXWV2uiVmZbYtZ4AaABAg,I tried this Maggi recipe and its really very tasty💕💕,2
Ugw778phkhBn7ty4Mzp4AaABAg,Very tasty,2
UgwbszLKECJdy0ZFGHN4AaABAg,There is nothing new I already used to make like that only,6
UgzZMC8Qs2zFhJr3tPF4AaABAg,Maja aa gaya kha ke thnx :),1
UgwCV6BRUVU6R2XOV3h4AaABAg,"Very..tasty recipe.,...I tried....😘😘😘😘 mouthwatering...even now....🤤🤤🤤🤤🤤",2
UgwaeCYnh9FvdimGrmh4AaABAg,"thanks, its so ymm!",5
UgxeiliH8IpttG8YBvB4AaABAg,Bahoot achhi,3
UgxTp5rrnWw5RICwMQB4AaABAg,Thanks for your recpie,1
UgyL_iggvFh_BB6v4Z94AaABAg,I love maggi yummy,2
Ugw_ItqMvwILdECn7GN4AaABAg,Yummy,2
Ugyl1ABRKiwZhd2IMM94AaABAg,Nice!! Yummy 😋,5
UgyMiajYVXeIcFEbVL14AaABAg,Nice maggi,2
Ugzt3RuHn1nkNe4XOjV4AaABAg,Very nice,3
Ugz55moDGrSoRktNQgF4AaABAg,Yummy,2
UgwSbYHwvIVt3KrC6rN4AaABAg,Very nice & yummy 😋😋☺😊😘😘😘😍😍😍😍😋😋😋😋😋😋😋😋😋😋yummiiiii......................,2
Ugy50RRuWPQP_JWdSU94AaABAg,Really it is tasty,2
UgwuIQBMDIUZAdU_CGR4AaABAg,Bohot pani dalti ho,6
UgyWbP2yL55i07MAOs14AaABAg,I made this 😍❤️Super Delicious ❤️😍Loved It!,2
UgzDnXG8JWQPhPErmE54AaABAg,Thankyou mam 😊😊😊,1
UgzWcWQ1HSMRGRz06a94AaABAg,Nice,3
UgwgXJDhwRkGR12_Y2h4AaABAg,Nice,3
UgxmeDV0patPj9sqGTt4AaABAg,Very good video,3
UgwBNcvhwQ3B1pEA7Zl4AaABAg,I am going to try this😋😋,6
UgwJeIXtISNlIdS7Vbx4AaABAg,Amazing yrrrr,3
Ugz1vO4KBKPOJEICqup4AaABAg,Nice,3
UgwSedoTGKAgUp7_9EV4AaABAg,Wow osam realy,3
UgyJ-YS0lwRVYgdPICx4AaABAg,I tested your this recipe. It's so tasty. Thank you.,5
UgxQYUbexj-qDrkmdkt4AaABAg,awesome Recipe,2
Ugwp1144_ottJ5seiOp4AaABAg,Cooker me maigi kaise banaye,7
UgxqSNZDJf9LKbKhAhh4AaABAg,Omg!! Your recipe was so delicious. I tried making it and it turned out to be sooooooooo yum🤤😍😍😍love all you recipes. ☺️💓💓💓💓💓,2
UgyMM0xPdSW9-D3TPwZ4AaABAg,i am daunlod this vidio,6
UgzR_X75YXzNPGfwpaB4AaABAg,M bna rhi thi maggie bn gya hlwa....😥😥,6
UgxybDox0jUdDZZRQHJ4AaABAg,I tried it step by step...it's so yummy..😋,2
Ugz5bTsofCwhA9Sqk7R4AaABAg,10min for Maggi,6
UgxhxX0puPO99-rDQyh4AaABAg,very nice,3
UgzTwdzHVb7qKsybzu14AaABAg,Yummy Meggie,2
Ugyf0HhQG5g4A2wPmVN4AaABAg,Very nice magi,2
Ugxrer2U6lOmIIu7n6N4AaABAg,Dekhne mai hi tasty lg rahii hai,2
Ugwwe4DhsvyRorNgbZ14AaABAg,tasty tasy.... 😋,2
Ugy0cRP6D_TIN40A48J4AaABAg,so beautiful,4
UgwOUFt1YZXh7qdDocl4AaABAg,ap bahut intelligent ho mam,4
UgxRhwpQbxUghZ6Jp3R4AaABAg,agar hmm magi ma panner dala too kis time dala,7
Ugxnbbk1-0znpbIWmrt4AaABAg,Sooo yummy thanks 👍👍,5
Ugz4sCbQ0XXxpGfgjMh4AaABAg,"Great video mam, so useful . So glad that i can now make maggi.",3
UgykVrqRPSwVY7_i8LF4AaABAg,So Good Recipe 😍 #Appsguruji,2
UgxHYt2MM-ecAuKrGbx4AaABAg,So yummi,2
UgwCf5bnPpDqWO9qXsZ4AaABAg,Nice,3
UgzoxfieY3pM3JH0zDp4AaABAg,it was too delecious mam....and I was appreciated by my mom .....thnks a lot 😊,5
UgxkwvKJJux9j2EbIHN4AaABAg,aapka chanal mujhe bahut he aacha lagta hai,4
Ugw_qcfxwDpZsirwN814AaABAg,Nice,3
Ugw44h8tGyr249gQaL94AaABAg,bahut tasty bni thi,2
UgweMyrlhHhFOaPjydJ4AaABAg,Delicious Maagi I loved it,2
UgxEvCnwP0fR13UA8et4AaABAg,Very nice good,3
UgyJjOtBt_V9vssJNZ14AaABAg,superb,3
UgyZFqL0WZAcqjJnfV14AaABAg,I hv bn mkng maggie exactly the same way for years now n it remains my fav till date  ❤❤❤❤💕💕💕,6
UgyDxGHgC3TRmxZTKKF4AaABAg,Very nice ,3
Ugxw0Q2FwN4Q2L2LT3t4AaABAg,In Bangladesh 4 onions equals to that one onion,6
UgxSlrf3Rx0yGAcivjZ4AaABAg,Mast,3
UgxObsQ8C2sm-HoIC5t4AaABAg,Nice,3
Ugx_I277D5rIE5gET5J4AaABAg,Nice Maggie 👌👌👌,2
Ugy-hs9bDveJDBw6IMF4AaABAg,Thanks kabita mam for the delicious dish,5
UgzmADim0LGBcnRtvx54AaABAg,I tried it......... It's very yummy🤗🤗thnq mam,5
Ugyia7q6pkbXIToXWC94AaABAg,Maine subscribe ni kiya,6
UgyCuhE45tcMACBYAIB4AaABAg,Soo  nice,3
UgzeHPlYa5c745rjVK14AaABAg,Oo nice recipe,2
UgwjCnZTDvm4hOMOBLd4AaABAg,Thank you so much ma'am ❤️,1
UgyKRys8H0SJYC4dPm94AaABAg,Soooooo yummmmmy magggi Bani thi,2
UgzAMYVP646woV9jnJV4AaABAg,Nice,3
UgwKn_t4b-Lel1pNOJ54AaABAg,I have done now 😋😋😋 same same,6
UgxT0z8jjmiPQrSrbsh4AaABAg,good recipe,2
Ugzv5lY6JMQGSF-asdZ4AaABAg,🌷nice🍝recipes🌷,2
UgwuUPZZwh84imngfG14AaABAg,Good job,4
UgzHpcprT8HJ_18fbWN4AaABAg,App hi hame khila dijiye,6
Ugwqxfm8h8Hf5-0mfXx4AaABAg,thanks mam,1
UgxlFFXn0-si58Ofxs94AaABAg,Nice,3
UgxwrmfdAokTgBIW3mN4AaABAg,Yummy,2
UgworYKvvJaeta46Dmh4AaABAg,Thank u mam mainey bilkul aap ko follow kiya aur bahut achi masama maggi bani,1
UgyU-ty3Wk2G12ELf7R4AaABAg,"Slow down, I'm Canadian and cannot understand you, please make an English speaking version",6
Ugx9yMD7N9wBsApueot4AaABAg,Thank,1
Ugz3I9ZeeG-Zh-x8n-14AaABAg,Thank you ma'am...,1
UgzC2PGvXQ8CQ7z5xGh4AaABAg,Really di it worked a lot thankyou,1
Ugyh9l-_e_EzEuwPPeh4AaABAg,very tasty,2
UgwJEmM_NLKg8pQOAhd4AaABAg,I try this recipe it's taste so yummy,2
UgxHLN4270N38nAypqp4AaABAg,Very nice and tasty . Thanks .,5
Ugz4s2SOMYZDoDNRdhx4AaABAg,Yummy,2
Ugx5X8BTDVdde8IgpWh4AaABAg,So nice મેં  પણ બનાવી,3
UgwJz1w0rQQpBbuwtuF4AaABAg,You are respie fantastic 😊,4
UgyqrwqHEZw2P4riXNF4AaABAg,Sooo yumm,2
UgyOzIS2F8oD-TA2G_R4AaABAg,Maggi khilao 😂😂😂😂😂,6
UgxFEqRf_FNBhSJC_854AaABAg,Bht accha,3
UgxX9voEsGGo_XE5loJ4AaABAg,So tasty..........,2
UgwTRKj5stYpzFQaBTJ4AaABAg,very nice 😀😀 and so tasty so yummy,5
UgzP56FD8tESisP8bUN4AaABAg,Ur recipe is so nice I tried it and me my mom liked it so much,2
Ugz1bKLuB0TZ_bcFknx4AaABAg,😋😋😋 please thora do na,6
UgwcU_iM05dvECa_4ep4AaABAg,ab to meri bhukh bad gai ha,6
UgxBz_ehZZZC19RY2bx4AaABAg,Nice,3
Ugw-33arjXWzBbm8QD54AaABAg,Mai esse bhi tasty banati hu😉😉,6
UgzckOUQGNdcJoPEvm94AaABAg,Which maggi you have used i mean to say of which company ?,7
UgxkoFwkJVLKngCSnfl4AaABAg,Very nice recipe,2
UgwkDm9sQJ478fFS6rt4AaABAg,thank ou anty,1
UgxbQtmQf_MSzpaJj8h4AaABAg,nice,3
UgwrILjxZDTUZsuLV214AaABAg,Mam .......... Maggi 2 minute me ban jati hai but es tarikese to maggi ko banane maine 2 min nahi 2 hours lagenge,6
Ugzij0jXALXXbCdy-IF4AaABAg,So 😋 tastyyyyy,2
UgwNN60nRepuRQMWiel4AaABAg,Mast,3
Ugy3O4rOdKY9FTxA_Hh4AaABAg,very tasty,2
UgxubC3pMxB43bBYM4d4AaABAg,supab,3
UgxM98sao6Cl3upGrDZ4AaABAg,Very  easy recipe,2
UgwbUrm977DmMK0iWrl4AaABAg,Nice,3
Ugx7YiQ_SSjwiMRYouN4AaABAg,thank you auntie ab mummy ke jatehi appki video lagegi,1
Ugy7WQ7sav9-yqhN3294AaABAg,"Ma'am why u r so sweet...?? U used to find time in ur most busy schedule to reply almost each nd every comment of ours ... I mean how some one can be so down to earth...so so generous nd talented.....
Love u a lottttt...May God bless u wdh d entire happiness of dis world.",4
UgzuPcvA0_LeibwFeU94AaABAg,Kabita maam is a great inspiration...looking at her I started my channel....,4
Ugw5-N3TajfZHgzmkG14AaABAg,Looking so yummy 😚😚tasty.bookh lag rhi hai 😋😋,2
Ugx0_ZOoLSTOyP4h__14AaABAg,Yummy... For once I Had my mobile in my mouth 😂😍,2
UgzO4h8153crNi0DEaJ4AaABAg,Most yummy Maggi recipe ever,2
Ugy0HTMgYiWSt5ayEjV4AaABAg,So yummy 😋,2
UgwWZx7m5x61v56PEgJ4AaABAg,Waooooooooo Kabita g aap bahut ache se receipe banana batate h...👌👌👌👌👌👌,4
UgxxoMRkYqjR7b2M9LJ4AaABAg,Nice,3
UgxDTZvq-7uPqyvuhRx4AaABAg,Too yummy i loved it...😍😍😍,2
Ugztk86qX2vSQ7XMJPB4AaABAg,Mam your all recipes are mind blowing😍😍😘😘,4
UgzlJZUOrt0c9mZTwJp4AaABAg,Wow😊,3
UgzHvok0_G8QFZ3oXMV4AaABAg,Hamesha mera pani kam ya zyada ho jata tha ye video dekhne ke baad bilkul perfect maggie bani thank you didi. Bus ab ek baat aur bata do agar microwave me maggie banani ho to kaise banaye?,5
Ugx9EyccL4F05TanIQ14AaABAg,Kabita gi thanks for this recipe 🔥🔥🔥,1
Ugxx1Dnxdli2Q0axt-h4AaABAg,Mam aap bahut great ho....aapki videos bahut helpful hoti h ... specially jo log ya student ghr se dur rhte h unke liye to bahut hi jyada helpful hota h...or ku6 v cook krna easy ho jata hai.😊,4
Ugyr76zFbd_5usbvz8t4AaABAg,Very nice,3
UgwRjgLEK-eLlpVuvNB4AaABAg,Yammy,2
Ugyyp80IbEb8NpWIQFF4AaABAg,Maggie say only two minutes and the the Maggie is ready but my Maggie is never finish making in two minutes,6
UgzTYcs4zIYWrZ09mu14AaABAg,Delivery kijiyega,6
Ugx5lmezV08NkY2cNEF4AaABAg,Yeahh... Very awsome 😍😋😋❤,3
UgxDSrLulxAQVHe_7iF4AaABAg,This recipe is sooo tasty...thanks for sharing such tasty videos,5
UgyKp489Ctfu_6f08AJ4AaABAg,Super,3
Ugwwnmg0aaeBb-5NHUh4AaABAg,2 minutes maggie  to 10 minutes mai ban rahi hai,6
UgwwdMVK33NsM3ulUfR4AaABAg,Nice,3
Ugx1KBzRpN_UFM2rAWd4AaABAg,can i add chicken in it,7
UgyYUQgx_PZnFKGBMPt4AaABAg,Indian food is my second favorite food i hope i can go to India someday,6
UgwQJMVDi7KJ8PtbHVJ4AaABAg,ap ki sbi recipe achi hoti aa mam good,4
UgwjlHqJBC5IzRpueNl4AaABAg,Yummy,2
UgzozyhE6yHkICMwlLB4AaABAg,yummy,2
UgzGAybvF2ukWi0Hqd54AaABAg,Gud one recipe I also cook Maggie like you,2
Ugyl9_FVanrGw6KvdNB4AaABAg,yes mam u r right men's b try kiya bht bht achi bni h,6
UgyDRbk90VJrOMWvoJJ4AaABAg,I am making it,6
UgzXPEybpHT5UnS9QJd4AaABAg,Voice matches air hostess anouncement..,4
UgzkDVAbeUkVd7f_IFB4AaABAg,me bhi ese hi banati hu😊,6
UgwUyqfYX6BOovNWu7J4AaABAg,yummy,2
Ugzk6FPVCayCAgSM0DR4AaABAg,Mam you are great,4
UgzL0gTtl_1Sc5Bf-D94AaABAg,Supper,3
UgzLB-ZcKVm8G_f6XGh4AaABAg,Nice recipe  mam 😋,2
UgwK5NM-lfWdAV8JPXF4AaABAg,Ohoooooo looking very crispy and tasty,2
UgyojHWUt6U6W7AxvWR4AaABAg,"can we exit tomatos plzzzz replllllly u don,t replu",7
Ugz2rOkzQ9WrG1mBlNR4AaABAg,Delicious  meggi,2
Ugzar-KEwmdoCZcw9pt4AaABAg,nice  video ☺☺,3
UgwKACs75PAj3JiRDOp4AaABAg,Very yummmmy mam,2
UgyKreBZeZzmPRqcWhZ4AaABAg,Very tasty,2
Ugy19qJhZsk9VTYsEeJ4AaABAg,Ur the wonder chef,4
UgykepbZ4eMWUGgOoQ54AaABAg,Very nice video,3
UgzBHW0c4xvRUCm50L14AaABAg,Thanks for sharing this video,1
UgwJEEq5V_NhSpkFwgJ4AaABAg,Nice,3
Ugyp2gac-_yv9vXdyMN4AaABAg,Kash ye mere aage aise hi aa jata,6
UgwWYo3engZl_QBhwal4AaABAg,Can we use golmirch powder,7
Ugy_Td4IquL3A8ejVOx4AaABAg,I like maggi raicipy,2
UgzvWzkFcWpgm7yTmkx4AaABAg,Very nice maggi  raicipy,2
Ugwh1OU38tYrEnU9uSV4AaABAg,Awesome recipe,2
Ugx7p1ikmuJCNQUbN9t4AaABAg,I have tried today it was delicious and yammy👍🏻👍🏻😝😝😌😌😌,2
UgxRJc62P3lsjsLGiOl4AaABAg,Super,3
Ugxe3HEzUKXyVb2Ek_94AaABAg,Tried it today ..turned out super tasty !,2
UgwpkvZOw79pSGVlHsR4AaABAg,Watering in my mouth,2
Ugyxca86CCWN3HQb7W94AaABAg,Nice,3
Ugwj_gVY0axIjV7Wx5J4AaABAg,First time maggie kha ke pet bhraa thankuuuuuuu,1
UgymVJNlyL6eq0ohgVV4AaABAg,Very tasty maggi respi,2
UgycYpqmmERoVUFFzQd4AaABAg,nice,3
UgzVQEAj0vyWaWZhQ6R4AaABAg,Mast,3
Ugysr3qPXOgzz2gcqcJ4AaABAg,I love Maggie and happy New year kabita mam love you mam okk bye,6
Ugwp6ETv6SltHn-z-Hx4AaABAg,supper supper supper supper supper,3
UgzTPRi7RR-ghQSFjNt4AaABAg,2 min  to tomato pakne main hi lag Gaye kon bolta hai 2 min main puri Maggi ban jati hai usse kala pani ki saja Di jaye,6
Ugz-TPJDLd1IcuepIl94AaABAg,nice,3
Ugw5FXWcHfY7f3riJYV4AaABAg,"Mene banaye yeh noddles bahot 😋 tasty hai, thanks mam",5
Ugxl_M8eJvg7-UF2m7h4AaABAg, Kaya ham potato dal sak te he kaya,7
Ugw7j-DqWnN9Kwl5R8Z4AaABAg,Yaar i have no curry leaves now what to do,7
UgxUixNnLeIU_8dNcdN4AaABAg,Super,3
UgzEH9B7owAeB88SjQp4AaABAg,Mouth watering,2
UgxsiUHAMVF79yt76tZ4AaABAg,Mam can we make it without curry leaves??,7
Ugw0bYlsF5HB0SGzJl14AaABAg,Nice,3
Ugw_cjX0SoXqF-ZQfXZ4AaABAg,Mouth me water aa Gaya,2
UgxfwKuKjNoyS1VFbNR4AaABAg,So tasty,2
Ugyf8V_Lu5qA3_ZSKD14AaABAg,Nice video,3
UgyNAd76ej_sXqRPq2R4AaABAg,Suppperrrrrrrr,3
Ugy1cqqpiYe8qO2Ajw14AaABAg,Nice,3
Ugzgcafp8Hdv7ecx5DN4AaABAg,Wow,3
UgzKMO1vVnSlDekl-054AaABAg,Supar 👌👌👌👌👌👌👌👌💞,3
UgxbzG0DJ0Zs3D9TxBp4AaABAg,Yummy 😮,2
UgwrakPn1ZRHRs2kI1h4AaABAg,"I will eat my phone ......
So nice recipe....
Yummy",2
Ugz5shBOtYseBvhpINF4AaABAg,Mast yammmm,2
Ugy7KPYIPnWJaWgwetV4AaABAg,I tried now....,6
UgxvoajdLUKzPHDnIUp4AaABAg,Nice,3
