StudentID,Gender,Parent_income,IQ,Encourage,Plan
1575,male,39710,110,encourage,plan
1576,female,72600,132,encourage,plan
1577,female,48600,102,not encourage,not plan
1578,male,40050,138,encourage,not plan
1579,female,37700,94,not encourage,not plan
1584,female,77550,110,encourage,plan
1587,female,41910,108,encourage,plan
1589,male,37900,68,not encourage,not plan
1591,male,28300,102,not encourage,not plan
1592,female,39900,86,not encourage,not plan
1596,male,36360,104,encourage,not plan
1599,female,50400,86,not encourage,not plan
1601,male,45650,138,encourage,plan
1602,female,12600,86,not encourage,not plan
1603,female,82280,111,encourage,plan
1604,male,51480,110,encourage,plan
1606,female,28600,89,not encourage,not plan
1607,male,49060,116,encourage,plan
1612,female,31300,76,not encourage,not plan
1614,male,61830,94,encourage,not plan
1615,male,5400,72,not encourage,not plan
1616,female,44550,92,encourage,plan
1618,male,43740,87,encourage,not plan
1619,male,41500,90,not encourage,not plan
1620,male,38160,103,encourage,not plan
1621,female,5500,102,not encourage,not plan
1622,female,27300,62,not encourage,not plan
1626,male,35370,135,encourage,not plan
1627,male,37070,102,encourage,plan
1628,male,42200,100,not encourage,not plan
1629,female,38610,105,encourage,not plan
1630,female,65450,126,encourage,plan
1639,male,17700,88,not encourage,not plan
1644,female,7200,86,not encourage,not plan
1646,male,52200,91,encourage,not plan
1649,female,24300,88,not encourage,not plan
1651,female,30200,63,not encourage,not plan
1652,male,41900,95,not encourage,not plan
1657,male,58500,106,encourage,not plan
1658,female,8700,122,not encourage,not plan
1661,female,20000,133,not encourage,not plan
1664,male,31500,111,not encourage,not plan
1665,female,44200,92,not encourage,not plan
1666,female,53640,109,encourage,not plan
1667,male,36500,97,not encourage,not plan
1668,male,27600,76,not encourage,not plan
1670,female,29900,131,not encourage,not plan
1672,male,19300,96,not encourage,not plan
1676,female,35500,100,not encourage,not plan
1677,female,29800,80,not encourage,not plan
1678,female,64570,105,encourage,plan
1680,male,61920,83,encourage,not plan
1681,female,48000,96,not encourage,not plan
1684,female,11520,100,encourage,not plan
1685,female,14400,67,not encourage,not plan
1686,female,44330,117,encourage,plan
1689,female,48800,78,not encourage,not plan
1690,male,39700,96,not encourage,not plan
1692,male,21510,131,encourage,not plan
1695,female,35200,104,not encourage,not plan
1699,female,72490,122,encourage,plan
1700,female,39270,99,encourage,plan
1705,male,33840,132,encourage,not plan
1707,male,46200,106,encourage,plan
1709,male,41940,98,encourage,not plan
1711,female,14300,107,not encourage,not plan
1712,female,56870,117,encourage,plan
1713,female,28700,100,not encourage,not plan
1714,male,42130,123,encourage,plan
1715,female,25500,88,not encourage,not plan
1719,female,29300,92,not encourage,not plan
1720,male,56320,114,encourage,plan
1721,female,42200,94,not encourage,not plan
1724,female,42900,91,not encourage,not plan
1725,male,36270,100,encourage,not plan
1729,female,70400,92,encourage,plan
1730,female,57420,74,encourage,not plan
1731,female,58300,96,not encourage,not plan
1733,male,75350,128,encourage,plan
1738,male,17300,101,not encourage,not plan
1739,female,44000,88,not encourage,not plan
1741,male,30400,110,not encourage,not plan
1742,female,66150,102,encourage,not plan
1743,female,61050,107,encourage,plan
1746,male,18180,106,encourage,not plan
1747,male,26700,98,not encourage,not plan
1749,female,39500,64,not encourage,not plan
1750,female,51370,140,encourage,plan
1752,male,35200,99,not encourage,not plan
1756,female,7500,103,not encourage,not plan
1757,female,53350,107,encourage,plan
1758,female,77330,123,encourage,plan
1760,female,47600,95,not encourage,not plan
1763,male,58770,105,encourage,not plan
1767,male,58050,79,encourage,not plan
1770,female,40400,70,not encourage,plan
1771,male,42400,80,not encourage,not plan
1772,female,48300,100,not encourage,not plan
1773,female,39100,67,not encourage,not plan
1774,male,34700,76,not encourage,not plan
1779,female,69630,112,encourage,plan
1781,male,78760,135,encourage,plan
1782,female,44190,98,encourage,not plan
1784,female,16800,91,not encourage,not plan
1786,male,34290,103,encourage,not plan
1787,female,21800,105,not encourage,not plan
1789,female,26550,109,encourage,not plan
1790,female,56980,135,encourage,plan
1791,male,48290,105,encourage,plan
1793,male,39100,95,not encourage,not plan
1795,male,14600,72,not encourage,not plan
1796,male,37070,102,encourage,plan
1807,female,14500,102,not encourage,not plan
1808,male,38160,61,encourage,not plan
1811,male,36700,70,not encourage,not plan
1813,female,60060,121,encourage,plan
1814,female,40590,91,encourage,not plan
1816,male,8820,93,encourage,not plan
1817,female,38900,116,not encourage,not plan
1819,female,10260,97,encourage,not plan
1820,male,47080,104,encourage,plan
1821,female,49600,62,not encourage,plan
1823,male,59670,104,encourage,not plan
1825,male,82390,92,encourage,plan
1827,male,6400,108,not encourage,not plan
1828,male,31100,89,not encourage,not plan
1829,female,77330,136,encourage,plan
1831,male,52030,124,encourage,plan
1833,female,34020,90,encourage,not plan
1836,male,49280,108,encourage,plan
1840,female,45100,63,not encourage,not plan
1841,female,42200,101,not encourage,not plan
1843,male,34800,121,not encourage,plan
1845,male,52690,134,encourage,plan
1847,male,31600,106,not encourage,not plan
1848,male,28600,76,not encourage,not plan
1850,male,21500,97,not encourage,not plan
1851,male,42350,129,encourage,plan
1853,male,47100,74,not encourage,not plan
1854,female,60800,99,not encourage,not plan
1855,male,33000,99,not encourage,not plan
1857,female,8100,67,not encourage,not plan
1858,male,75020,111,encourage,plan
1860,female,35370,99,encourage,not plan
1861,female,57750,118,encourage,plan
1862,female,68860,101,encourage,plan
1863,male,29300,104,not encourage,not plan
1864,male,73900,84,not encourage,not plan
1865,female,21500,75,not encourage,not plan
1870,male,81290,137,encourage,plan
1871,male,54630,105,encourage,not plan
1876,female,68530,110,encourage,plan
1878,female,42600,104,not encourage,not plan
1881,male,77220,91,encourage,plan
1882,male,51300,128,not encourage,plan
1884,male,35370,124,encourage,not plan
1887,female,33000,103,not encourage,not plan
1888,female,28100,93,not encourage,not plan
1889,male,52690,102,encourage,plan
1890,female,10340,107,encourage,plan
1893,male,60800,107,not encourage,plan
1896,male,45540,103,encourage,plan
1897,male,36600,77,not encourage,not plan
1898,male,41200,84,not encourage,not plan
1902,male,31300,60,not encourage,not plan
1907,male,66240,99,encourage,not plan
1908,male,29070,101,encourage,not plan
1909,male,74910,132,encourage,plan
1911,male,25900,98,not encourage,not plan
1912,female,66060,129,encourage,not plan
1913,male,58410,116,encourage,plan
1915,female,39330,114,encourage,not plan
1916,male,50800,94,not encourage,not plan
1919,female,49800,106,not encourage,not plan
1920,male,44220,106,encourage,plan
1921,male,30400,79,not encourage,not plan
1922,male,9300,106,not encourage,not plan
1924,female,46800,108,not encourage,not plan
1925,male,41250,61,encourage,plan
1926,male,50050,74,encourage,plan
1927,male,32120,131,encourage,plan
1930,female,19200,96,not encourage,not plan
1931,female,32300,108,not encourage,plan
1933,female,66880,91,encourage,plan
1937,female,37070,139,encourage,plan
1940,male,69190,77,encourage,plan
1941,male,26000,79,not encourage,not plan
1942,female,56790,91,encourage,not plan
1944,male,57970,134,encourage,plan
1946,male,47520,126,encourage,not plan
1948,female,35700,84,not encourage,not plan
1949,female,24970,127,encourage,plan
1951,female,23400,71,encourage,not plan
1954,female,27200,98,not encourage,not plan
1962,female,77220,92,encourage,plan
1967,male,42600,109,not encourage,not plan
1968,female,26400,94,not encourage,not plan
1969,male,33660,110,encourage,not plan
1971,male,35860,126,encourage,plan
1972,male,26600,73,not encourage,not plan
1973,male,33750,108,encourage,not plan
1974,male,80850,103,encourage,plan
1975,male,70800,136,not encourage,not plan
1977,female,36740,139,encourage,plan
1979,male,11110,107,encourage,plan
1980,male,39200,134,not encourage,not plan
1984,male,45210,116,encourage,plan
1987,female,47190,86,encourage,plan
1988,female,46700,140,not encourage,not plan
1990,female,59400,119,encourage,plan
1991,female,32900,86,not encourage,not plan
1992,female,78430,117,encourage,plan
1993,male,45100,131,encourage,plan
1994,female,29100,101,not encourage,not plan
1997,female,34600,96,not encourage,not plan
1998,female,36200,95,not encourage,not plan
2004,female,36000,130,not encourage,not plan
2005,female,12800,91,not encourage,not plan
2006,male,66550,119,encourage,plan
2011,female,48700,99,not encourage,not plan
2016,male,39240,109,encourage,not plan
2018,male,59490,78,encourage,not plan
2019,female,35000,73,not encourage,not plan
2021,female,54450,105,encourage,plan
2023,female,11700,66,not encourage,not plan
2024,female,55330,79,encourage,plan
2025,female,54800,120,not encourage,not plan
2027,male,25600,61,not encourage,not plan
2028,male,54890,92,encourage,plan
2029,female,64680,115,encourage,plan
2031,female,39000,69,not encourage,not plan
2032,female,37400,80,not encourage,not plan
2034,female,72490,90,encourage,plan
2036,male,61820,112,encourage,plan
2037,female,41220,106,encourage,not plan
2039,male,9400,97,not encourage,not plan
2040,male,14400,137,not encourage,plan
2041,female,32600,88,not encourage,not plan
2043,male,5800,120,not encourage,not plan
2044,female,50490,95,encourage,not plan
2045,female,37900,90,not encourage,not plan
2049,male,62100,124,encourage,not plan
2050,female,61160,92,encourage,plan
2052,female,39240,133,encourage,not plan
2054,female,33300,93,encourage,not plan
2055,female,51700,94,encourage,plan
2056,male,34300,71,not encourage,not plan
2057,female,29880,90,encourage,not plan
2058,female,66800,104,not encourage,not plan
2060,male,66880,110,encourage,plan
2062,female,24600,94,not encourage,not plan
2063,female,33500,91,not encourage,not plan
2064,male,30330,135,encourage,not plan
2065,female,59000,67,not encourage,not plan
2067,female,31500,85,not encourage,plan
2071,female,57310,106,encourage,plan
2072,male,21780,85,encourage,not plan
2074,male,35300,65,not encourage,not plan
2076,female,65780,102,encourage,plan
2078,female,58770,93,encourage,not plan
2081,female,25200,93,not encourage,not plan
2082,male,49860,134,encourage,not plan
2084,male,65880,137,encourage,not plan
2087,female,13700,99,not encourage,not plan
2088,male,41580,128,encourage,not plan
2089,female,60480,110,encourage,not plan
2091,female,64260,105,encourage,not plan
2092,female,66240,96,encourage,not plan
2094,male,45800,92,not encourage,not plan
2098,male,52250,92,encourage,plan
2100,male,20800,64,not encourage,not plan
2101,female,60060,119,encourage,plan
2102,female,44440,134,encourage,plan
2103,female,68090,121,encourage,plan
2106,female,47600,93,not encourage,not plan
2108,male,60940,101,encourage,plan
2112,male,34110,97,encourage,not plan
2113,female,34320,116,encourage,plan
2114,male,77000,90,encourage,plan
2115,male,42300,97,encourage,not plan
2116,female,53020,130,encourage,plan
2119,female,46200,102,not encourage,not plan
2120,male,49600,95,not encourage,not plan
2121,male,42660,63,encourage,not plan
2123,female,66660,132,encourage,plan
2125,male,42240,127,encourage,plan
2126,male,19600,91,not encourage,not plan
2129,male,34380,134,encourage,not plan
2130,female,39420,118,encourage,not plan
2132,female,76780,135,encourage,plan
2136,male,47900,98,not encourage,not plan
2139,male,21500,97,not encourage,not plan
2141,male,36400,93,not encourage,not plan
2143,female,19100,100,not encourage,not plan
2144,female,30330,96,encourage,not plan
2147,male,29700,88,not encourage,not plan
2148,female,64570,116,encourage,plan
2149,female,33800,94,not encourage,not plan
2150,male,49720,104,encourage,plan
2152,male,10080,98,encourage,not plan
2154,female,60280,99,encourage,plan
2156,male,28710,92,encourage,not plan
2159,male,34210,103,encourage,plan
2160,male,8500,63,not encourage,not plan
2161,female,21100,79,not encourage,not plan
2163,female,33400,93,not encourage,not plan
2167,female,37080,87,encourage,not plan
2170,female,30800,81,not encourage,not plan
2171,female,12800,109,not encourage,not plan
2174,male,82170,121,encourage,plan
2175,female,24700,98,not encourage,not plan
2176,male,10300,64,not encourage,not plan
2178,male,66770,138,encourage,plan
2179,female,42900,103,not encourage,not plan
2181,female,47700,102,not encourage,not plan
2182,female,29340,92,encourage,not plan
2187,male,14700,100,not encourage,not plan
2188,male,30420,64,encourage,not plan
2190,male,65450,130,encourage,plan
2191,male,58740,131,encourage,plan
2194,male,43800,66,not encourage,not plan
2195,male,45000,101,not encourage,not plan
2197,female,47080,95,encourage,plan
2199,female,57870,67,encourage,not plan
